Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA
2020-04-23,66.74401092529297,119.97250366210938,63.51466369628906,184.26156616210938,164.07957458496094,7.0741868019104,47.04199981689453
2020-04-24,68.67088317871094,120.51100158691406,63.66395568847656,189.17840576171875,167.0755615234375,7.213174819946289,48.34333419799805
2020-04-27,68.71942138671875,118.80000305175781,63.493263244628906,186.62046813964844,166.59695434570312,7.3997368812561035,53.25
2020-04-28,67.60551452636719,115.7040023803711,61.39271545410156,182.05198669433594,162.53851318359375,7.257262706756592,51.27466583251953
2020-04-29,69.8260269165039,118.635498046875,66.75779724121094,193.27908325195312,169.83218383789062,7.434110641479492,53.367332458496094
2020-04-30,71.2990951538086,123.69999694824219,67.1151123046875,203.74972534179688,171.53599548339844,7.280178546905518,52.12533187866211
2020-05-01,70.15121459960938,114.302001953125,65.71923065185547,201.32118225097656,167.09466552734375,7.043549060821533,46.75466537475586
2020-05-04,71.1437759399414,115.79949951171875,66.02726745605469,204.29713439941406,171.1818084716797,7.255518913269043,50.74599838256836
2020-05-05,72.2115707397461,115.88999938964844,67.2370376586914,206.0986785888672,173.01962280273438,7.316544055938721,51.2140007019043
2020-05-06,72.95657348632812,117.56300354003906,67.04743194580078,207.49208068847656,174.72337341308594,7.417422294616699,52.172000885009766
2020-05-07,73.71133422851562,118.38050079345703,68.30448150634766,210.26898193359375,175.7379913330078,7.593773365020752,52.00266647338867
2020-05-08,75.46578216552734,118.98049926757812,69.09125518798828,211.35389709472656,176.7717742919922,7.7838215827941895,54.62799835205078
2020-05-11,76.65325927734375,120.44999694824219,69.83224487304688,212.1799774169922,178.74356079101562,8.035894393920898,54.08599853515625
2020-05-12,75.77725219726562,117.84750366210938,68.46272277832031,209.1144561767578,174.69468688964844,7.773859024047852,53.96066665649414
2020-05-13,74.86229705810547,118.39600372314453,67.14845275878906,204.13790893554688,172.05288696289062,7.751440525054932,52.73066711425781
2020-05-14,75.32221221923828,119.44249725341797,67.48685455322266,205.8398895263672,172.79949951171875,8.00102424621582,53.55533218383789
2020-05-15,74.87691497802734,120.48899841308594,68.33582305908203,209.8907928466797,175.3168487548828,8.459582328796387,53.27799987792969
2020-05-18,76.64110565185547,121.31300354003906,68.87078857421875,212.18994140625,176.9918975830078,8.718131065368652,54.242000579833984
2020-05-19,76.19819641113281,122.46649932861328,68.35050964355469,215.86264038085938,175.76673889160156,8.773177146911621,53.867332458496094
2020-05-20,77.68013763427734,124.89700317382812,70.00442504882812,228.89125061035156,178.20474243164062,8.937074661254883,54.37066650390625
2020-05-21,77.10099029541016,122.33699798583984,69.8093490600586,230.3045654296875,176.06427001953125,8.743040084838867,55.17333221435547
2020-05-22,77.597412109375,121.84400177001953,70.18855285644531,233.8080596923828,176.1410675048828,8.99311637878418,54.45866775512695
2020-05-26,77.07177734375,121.09300231933594,70.5169906616211,231.1107635498047,174.2790069580078,8.685748100280762,54.591331481933594
2020-05-27,77.40760040283203,120.51950073242188,70.55780029296875,228.0651397705078,174.50933837890625,8.493956565856934,54.68199920654297
2020-05-28,77.4416732788086,120.05500030517578,70.5025634765625,224.40240478515625,174.1157684326172,8.455848693847656,53.72066879272461
2020-05-29,77.36621856689453,122.11849975585938,71.10919189453125,224.03411865234375,175.89151000976562,8.842920303344727,55.66666793823242
2020-06-01,78.31768798828125,123.552001953125,71.2535171508789,230.8221435546875,175.48837280273438,8.773924827575684,59.87333297729492
2020-06-02,78.68024444580078,123.62049865722656,71.62176513671875,231.62832641601562,177.48483276367188,8.792852401733398,58.770668029785156
2020-06-03,79.11338806152344,123.91999816894531,71.48043823242188,229.0803680419922,177.9168243408203,8.737309455871582,58.86399841308594
2020-06-04,78.4320297241211,123.02999877929688,70.27613830566406,225.22848510742188,175.5747833251953,8.738309860229492,57.62533187866211
2020-06-05,80.66586303710938,124.1500015258789,71.5804672241211,229.68748474121094,179.6829071044922,8.891311645507812,59.04399871826172
2020-06-08,81.14281463623047,126.2030029296875,71.98951721191406,230.3145294189453,180.7963104248047,8.776681900024414,63.327999114990234
2020-06-09,83.70512390136719,130.04299926757812,72.46476745605469,237.5504150390625,182.17849731445312,9.016905784606934,62.711334228515625
2020-06-10,85.85865783691406,132.37249755859375,72.9469985961914,235.61952209472656,188.93577575683594,9.336627006530762,68.336669921875
2020-06-11,81.73656463623047,127.89800262451172,69.86109924316406,223.377197265625,178.790283203125,8.767960548400879,64.85600280761719
2020-06-12,82.44221496582031,127.2509994506836,70.3259048461914,227.5077362060547,180.20123291015625,8.903773307800293,62.35200119018555
2020-06-15,83.46179962158203,128.63400268554688,70.65782928466797,231.40936279296875,181.35299682617188,9.144245147705078,66.05999755859375
2020-06-16,85.67371368408203,130.7635040283203,71.79593658447266,234.54458618164062,185.797119140625,9.039335250854492,65.47533416748047
2020-06-17,85.55448913574219,132.0489959716797,72.2139663696289,234.4251708984375,186.440185546875,9.206299781799316,66.11933135986328
2020-06-18,85.58856201171875,132.69900512695312,71.45952606201172,234.83323669433594,188.4366912841797,9.188353538513184,66.9306640625
2020-06-19,85.09944915771484,133.75050354003906,71.24853515625,237.66986083984375,187.3136749267578,9.231464385986328,66.72666931152344
2020-06-22,87.32597351074219,135.6909942626953,72.25078582763672,238.09783935546875,192.51605224609375,9.496111869812012,66.28800201416016
2020-06-23,89.18992614746094,138.2205047607422,72.87532806396484,241.10366821289062,193.80221557617188,9.419608116149902,66.78533172607422
2020-06-24,87.61553955078125,136.72000122070312,71.260986328125,232.9222412109375,189.89564514160156,9.205801963806152,64.0566635131836
2020-06-25,88.7786865234375,137.72900390625,71.72676086425781,234.57444763183594,192.2952880859375,9.459479331970215,65.73200225830078
2020-06-26,86.05088806152344,134.64349365234375,67.6744613647461,215.06639099121094,188.44627380371094,9.125555992126465,63.982666015625
2020-06-29,88.03408813476562,134.0189971923828,69.41969299316406,219.60501098632812,190.47154235839844,9.17041301727295,67.29000091552734
2020-06-30,88.76893615722656,137.9409942626953,70.34730529785156,226.00485229492188,195.33792114257812,9.467203140258789,71.98733520507812
2020-07-01,88.60104370117188,143.93499755859375,71.56304931640625,236.4356689453125,196.4801788330078,9.499347686767578,74.64199829101562
2020-07-02,88.60104370117188,144.51499938964844,72.8897705078125,232.32505798339844,197.97752380371094,9.581337928771973,80.57733154296875
2020-07-06,90.97113800048828,152.8520050048828,74.43244934082031,239.15286254882812,202.2392578125,9.807605743408203,91.43866729736328
2020-07-07,90.68889617919922,150.00599670410156,73.908935546875,239.7301483154297,199.8876190185547,9.840002059936523,92.65733337402344
2020-07-08,92.80101013183594,154.0554962158203,74.4473876953125,242.4373779296875,204.2837371826172,10.183144569396973,91.05867004394531
2020-07-09,93.20010375976562,159.13150024414062,75.19334411621094,243.35308837890625,205.71389770507812,10.475200653076172,92.9520034790039
2020-07-10,93.36312866210938,160.0,76.72359466552734,243.92039489746094,205.08995056152344,10.445549011230469,102.97666931152344
2020-07-13,92.93243408203125,155.1999969482422,75.21076965332031,237.87887573242188,198.75503540039062,10.019920349121094,99.80400085449219
2020-07-14,94.4703140258789,154.1999969482422,75.67059326171875,238.60545349121094,199.9835968017578,10.34362506866455,101.12000274658203
2020-07-15,95.12002563476562,150.44349670410156,75.3252182006836,239.15286254882812,199.68605041503906,10.194357872009277,103.06732940673828
2020-07-16,93.94957733154297,149.9949951171875,75.54219818115234,239.79981994628906,195.7315216064453,10.102155685424805,100.04266357421875
2020-07-17,93.75977325439453,148.09849548339844,75.4202651977539,240.8946533203125,194.73324584960938,10.16869068145752,100.05599975585938
2020-07-20,95.73566436767578,159.8419952392578,77.91695404052734,244.2687530517578,203.10308837890625,10.476947784423828,109.53333282470703
2020-07-21,94.41435241699219,156.9145050048828,77.55367279052734,240.615966796875,200.3675537109375,10.295282363891602,104.55733489990234
2020-07-22,94.67958068847656,154.99549865722656,78.0547866821289,238.74481201171875,203.24708557128906,10.405179023742676,106.15533447265625
2020-07-23,90.3701171875,149.32749938964844,75.4267349243164,231.50889587402344,194.4069061279297,10.097172737121582,100.87133026123047
2020-07-24,90.146240234375,150.44549560546875,75.23715209960938,229.62779235839844,193.21669006347656,10.161713600158691,94.46666717529297
2020-07-27,92.28272247314453,152.760498046875,76.14932250976562,232.40469360351562,195.664306640625,10.387982368469238,102.63999938964844
2020-07-28,90.7667465209961,150.01649475097656,74.66336059570312,229.04052734375,193.90780639648438,10.182645797729492,98.43267059326172
2020-07-29,92.506591796875,151.67649841308594,75.74224090576172,232.19566345214844,195.86587524414062,10.431842803955078,99.94066619873047
2020-07-30,93.62594604492188,152.593994140625,76.21153259277344,233.39999389648438,195.71229553222656,10.579866409301758,99.16600036621094
2020-07-31,103.42750549316406,158.23399353027344,73.7984619140625,252.4800567626953,196.7777099609375,10.580612182617188,95.38400268554688
2020-08-03,106.03363037109375,155.59449768066406,73.37496948242188,250.77809143066406,207.84471130371094,10.974839210510254,99.0
2020-08-04,106.74175262451172,156.94149780273438,72.9031982421875,248.6580810546875,204.7252197265625,11.191642761230469,99.13333129882812
2020-08-05,107.128662109375,160.25149536132812,73.3331527709961,247.95138549804688,204.3893280029297,11.25045108795166,99.00133514404297
2020-08-06,110.86628723144531,161.25,74.65142059326172,264.03558349609375,207.66236877441406,11.299047470092773,99.30533599853516
2020-08-07,108.34565734863281,158.3730010986328,74.37223815917969,267.1807556152344,203.94775390625,11.163480758666992,96.84733581542969
2020-08-10,109.92045593261719,157.4080047607422,74.45235443115234,261.7662658691406,199.8876190185547,11.129091262817383,94.57133483886719
2020-08-11,106.65142822265625,154.0334930419922,73.66707611083984,254.9285430908203,195.2131805419922,10.815104484558105,91.6259994506836
2020-08-12,110.19590759277344,158.11199951171875,74.97588348388672,258.6708984375,200.7898712158203,11.403459548950195,103.65066528320312
2020-08-13,112.14610290527344,158.05099487304688,75.5645980834961,260.0742492675781,200.3195343017578,11.406195640563965,108.06666564941406
2020-08-14,112.04615783691406,157.4010009765625,75.03111267089844,260.0145568847656,200.5115203857422,11.526810646057129,110.04733276367188
2020-08-17,111.7536392211914,159.12049865722656,75.54119873046875,259.9349365234375,201.8361358642578,12.297322273254395,122.3759994506836
2020-08-18,112.68486785888672,165.62449645996094,77.5626220703125,261.1094055175781,202.9975128173828,12.221317291259766,125.80599975585938
2020-08-19,112.82624053955078,163.0240020751953,77.01173400878906,261.3581848144531,201.76593017578125,12.099461555480957,125.23533630371094
2020-08-20,115.3298110961914,164.86849975585938,78.71468353271484,267.74810791015625,206.46128845214844,12.101950645446777,133.45533752441406
2020-08-21,121.27303314208984,164.23599243164062,78.64849853515625,265.75750732421875,204.96034240722656,12.642708778381348,136.6653289794922
2020-08-24,122.7234878540039,165.3730010986328,79.03565979003906,270.116943359375,205.60501098632812,12.679340362548828,134.27999877929688
2020-08-25,121.7166976928711,167.32449340820312,80.03193664550781,279.50274658203125,208.27984619140625,12.70899486541748,134.8893280029297
2020-08-26,123.37191772460938,172.09249877929688,82.22952270507812,302.484375,212.78274536132812,12.731919288635254,143.54466247558594
2020-08-27,121.8970947265625,170.0,81.33126831054688,291.84454345703125,218.00726318359375,12.58763599395752,149.25
2020-08-28,121.69965362548828,170.08999633789062,81.83289337158203,292.2824401855469,220.24913024902344,13.105464935302734,147.55999755859375
2020-08-31,125.82673645019531,172.54800415039062,81.32380676269531,291.8245849609375,216.9969940185547,13.3314847946167,166.10667419433594
2020-09-01,130.8387451171875,174.95599365234375,82.6440658569336,294.0541076660156,218.6711883544922,13.780671119689941,158.35000610351562
2020-09-02,128.1279754638672,176.57249450683594,86.00662994384766,301.0809631347656,222.8854522705078,14.30463981628418,149.1233367919922
2020-09-03,117.86994171142578,168.39999389648438,81.70500183105469,289.7543640136719,209.0784149169922,12.977522850036621,135.6666717529297
2020-09-04,117.94795227050781,164.7310028076172,79.1769790649414,281.4037170410156,206.14381408691406,12.585671424865723,139.44000244140625
2020-09-08,110.01065063476562,157.49200439453125,76.25830078125,269.88800048828125,194.9923095703125,11.878240585327148,110.06999969482422
2020-09-09,114.39859008789062,163.4304962158203,77.48100280761719,272.43603515625,203.29579162597656,12.677898406982422,122.09333038330078
2020-09-10,110.6639633178711,158.7554931640625,76.2398910522461,266.8324279785156,197.59976196289062,12.275823593139648,123.77999877929688
2020-09-11,109.2110595703125,155.81100463867188,75.67756652832031,265.359375,196.3105010986328,12.129003524780273,124.23999786376953
2020-09-14,112.48738098144531,155.14849853515625,75.60588836669922,264.9015197753906,197.6382598876953,12.83469009399414,139.8733367919922
2020-09-15,112.66292572021484,157.80650329589844,76.70867156982422,271.1421203613281,200.88075256347656,12.953092575073242,149.9199981689453
2020-09-16,109.33782196044922,153.90499877929688,75.68650817871094,262.2838439941406,197.29190063476562,12.477985382080078,147.25332641601562
2020-09-17,107.5924072265625,150.43649291992188,74.42399597167969,253.6246795654297,195.23284912109375,12.427131652832031,141.14332580566406
2020-09-18,104.1795425415039,147.74549865722656,72.6553726196289,251.3454132080078,192.80821228027344,12.153682708740234,147.38333129882812
2020-09-21,107.3388671875,148.02349853515625,71.22067260742188,246.98594665527344,194.8768768310547,12.480727195739746,149.79666137695312
2020-09-22,109.02577209472656,156.44949340820312,72.92758178710938,253.55499267578125,199.5722198486328,12.600873947143555,141.41000366210938
2020-09-23,104.45259857177734,149.9929962158203,70.42693328857422,247.8518829345703,193.00062561035156,12.088375091552734,126.78666687011719
2020-09-24,105.52519226074219,150.989501953125,71.07783508300781,248.35948181152344,195.5022735595703,12.311969757080078,129.26333618164062
2020-09-25,109.48409271240234,154.75650024414062,71.90740966796875,253.6246795654297,199.95704650878906,12.83618450164795,135.77999877929688
2020-09-28,112.09735870361328,158.70249938964844,72.88079833984375,255.6152801513672,201.51577758789062,12.996966361999512,140.39999389648438
2020-09-29,111.24900817871094,157.24400329589844,73.12017059326172,260.5619812011719,199.41827392578125,13.187159538269043,139.69000244140625
2020-09-30,112.92617797851562,157.43649291992188,73.13361358642578,260.6714172363281,202.37213134765625,13.491019248962402,143.00332641601562
2020-10-01,113.88177490234375,161.06300354003906,74.15328216552734,265.3792724609375,204.42152404785156,13.574775695800781,149.3866729736328
2020-10-02,110.20565032958984,156.25,72.57723999023438,258.7206115722656,198.38877868652344,13.024136543273926,138.3633270263672
2020-10-05,113.59901428222656,159.9600067138672,73.95074462890625,263.4085693359375,202.42022705078125,13.602692604064941,141.89332580566406
2020-10-06,110.3421859741211,154.9980010986328,72.32940673828125,257.4466857910156,198.1193389892578,13.696418762207031,137.9933319091797
2020-10-07,112.21436309814453,159.7845001220703,72.67030334472656,256.9091796875,201.8910675048828,13.923253059387207,141.76666259765625
2020-10-08,112.10710906982422,159.52749633789062,73.94625854492188,262.522705078125,202.61264038085938,13.798371315002441,141.97332763671875
2020-10-09,114.05730438232422,164.33250427246094,75.40386199951172,263.2095031738281,207.64479064941406,13.722591400146484,144.6666717529297
2020-10-12,121.30227661132812,172.14649963378906,78.08763885498047,274.45648193359375,213.0232391357422,14.184488296508789,147.43333435058594
2020-10-13,118.08445739746094,172.18150329589844,78.21354675292969,274.84466552734375,214.42807006835938,14.20667552947998,148.88333129882812
2020-10-14,118.1722183227539,168.1855010986328,78.03439331054688,270.544921875,212.5037078857422,14.054121971130371,153.76666259765625
2020-10-15,117.70417022705078,166.9324951171875,77.58899688720703,265.46881103515625,211.34912109375,13.929237365722656,149.6266632080078
2020-10-16,116.05623626708984,163.635498046875,78.27973175048828,264.6825256347656,211.34912109375,13.771199226379395,146.55667114257812
2020-10-19,113.09195709228516,160.36050415039062,76.3687744140625,260.1737976074219,206.11492919921875,13.458364486694336,143.61000061035156
2020-10-20,114.58386993408203,160.85049438476562,77.42975616455078,266.3049011230469,206.5286865234375,13.605683326721191,140.64666748046875
2020-10-21,113.95980072021484,159.2469940185547,79.2899398803711,277.42254638671875,206.67300415039062,13.4852876663208,140.8800048828125
2020-10-22,112.86767578125,158.82000732421875,80.38575744628906,276.81536865234375,206.75958251953125,13.322015762329102,141.92999267578125
2020-10-23,112.17534637451172,160.22000122070312,81.66321563720703,283.4541015625,208.04891967773438,13.5505952835083,140.2100067138672
2020-10-26,112.18511199951172,160.3520050048828,79.14762115478516,275.81005859375,202.13156127929688,13.1029052734375,140.0933380126953
2020-10-27,113.69650268554688,164.31649780273438,79.8348617553711,281.9611511230469,205.18167114257812,13.357659339904785,141.55999755859375
2020-10-28,108.43099975585938,158.13900756835938,75.47351837158203,266.4143981933594,195.01158142089844,12.590155601501465,135.33999633789062
2020-10-29,112.44841003417969,160.55050659179688,77.99259185791016,279.5126037597656,196.97439575195312,12.98599910736084,136.94332885742188
2020-10-30,106.14926147460938,151.8074951171875,80.66841888427734,261.875732421875,194.8094940185547,12.497426986694336,129.34666442871094
2020-11-02,106.06146240234375,150.2239990234375,80.91822814941406,260.13397216796875,194.67477416992188,12.544041633605957,133.50332641601562
2020-11-03,107.68989562988281,152.42050170898438,82.12152862548828,264.0555114746094,198.6197052001953,12.9815092086792,141.3000030517578
2020-11-04,112.08759307861328,162.05799865722656,87.0442123413086,286.0319519042969,208.20281982421875,13.75400161743164,140.32666015625
2020-11-05,116.0660171508789,166.10000610351562,87.75286102294922,293.2976379394531,214.84176635742188,14.118682861328125,146.02999877929688
2020-11-06,115.93414306640625,165.56849670410156,87.6722412109375,292.0336608886719,215.25552368164062,14.519510269165039,143.31666564941406
2020-11-09,113.61915588378906,157.18699645996094,87.73445129394531,277.4622802734375,210.12716674804688,13.590975761413574,140.4199981689453
2020-11-10,113.27729034423828,151.75100708007812,86.60926818847656,271.1520690917969,203.0263671875,12.732739448547363,136.7866668701172
2020-11-11,116.71556854248047,156.8695068359375,87.22238159179688,275.1830749511719,208.3567657470703,13.378846168518066,139.0433349609375
2020-11-12,116.44206237792969,155.51400756835938,87.07954406738281,273.78961181640625,207.2887725830078,13.417486190795898,137.25332641601562
2020-11-13,116.49091339111328,156.4405059814453,88.43214416503906,275.65087890625,208.3182830810547,13.258200645446777,136.1666717529297
2020-11-16,117.50676727294922,156.55299377441406,88.64912414550781,277.65142822265625,209.0110626220703,13.475815773010254,136.02999877929688
2020-11-17,116.6178970336914,156.7830047607422,88.09027099609375,273.71002197265625,206.34588623046875,13.383084297180176,147.20333862304688
2020-11-18,115.28945922851562,155.2729949951172,86.92727661132812,270.6942138671875,203.62545776367188,13.389566421508789,162.2133331298828
2020-11-19,115.88532257080078,155.8509979248047,87.78022766113281,271.65966796875,204.91810607910156,13.401033401489258,166.42333984375
2020-11-20,114.61549377441406,154.97000122070312,86.6988525390625,268.43487548828125,202.9598388671875,13.049564361572266,163.20333862304688
2020-11-23,111.20651245117188,154.91949462890625,86.33407592773438,267.17083740234375,202.689697265625,13.101659774780273,173.9499969482422
2020-11-24,112.49588775634766,155.9029998779297,88.02706146240234,275.6210021972656,206.3072967529297,12.919940948486328,185.1266632080078
2020-11-25,113.33589935302734,159.2534942626953,88.15396118164062,274.2972412109375,206.31690979003906,13.196133613586426,191.3333282470703
2020-11-27,113.88290405273438,159.76699829101562,89.23683166503906,276.5068054199219,207.62889099121094,13.222556114196777,195.25332641601562
2020-11-30,116.2857894897461,158.40199279785156,87.62198638916016,275.6707458496094,206.50985717773438,13.362396240234375,189.1999969482422
2020-12-01,119.87055969238281,161.00399780273438,89.4811782836914,285.2058410644531,208.5742950439453,13.350930213928223,194.9199981689453
2020-12-02,120.22222137451172,160.17649841308594,90.96663665771484,286.1712341308594,207.76394653320312,13.50498104095459,189.60667419433594
2020-12-03,120.08544158935547,159.3365020751953,90.90791320800781,280.52789306640625,206.67385864257812,13.360857963562012,197.7933349609375
2020-12-04,119.4114761352539,158.12899780273438,90.96862030029297,278.3879699707031,206.7896270751953,13.52268123626709,199.67999267578125
2020-12-07,120.87665557861328,157.89999389648438,90.54513549804688,284.2403869628906,206.72207641601562,13.571056365966797,213.9199981689453
2020-12-08,121.49203491210938,158.864501953125,90.49885559082031,282.0705871582031,208.3813018798828,13.314979553222656,216.6266632080078
2020-12-09,118.952392578125,155.2100067138672,88.78596496582031,276.6163024902344,204.32003784179688,12.896827697753906,201.4933319091797
2020-12-10,120.37850189208984,155.07449340820312,88.34803771972656,275.8200378417969,203.08522033691406,12.93821907043457,209.02333068847656
2020-12-11,119.56777954101562,155.8209991455078,88.66852569580078,272.26678466796875,205.72845458984375,12.97911262512207,203.3300018310547
2020-12-14,118.952392578125,157.84849548339844,87.58815002441406,272.9037780761719,206.63526916503906,13.273837089538574,213.27667236328125
2020-12-15,124.91077423095703,158.25599670410156,87.97180938720703,274.2574462890625,206.5677490234375,13.325453758239746,211.0833282470703
2020-12-16,124.84237670898438,162.04800415039062,87.73445129394531,274.3768310546875,211.535888671875,13.20776081085205,207.58999633789062
2020-12-17,125.71173095703125,161.8040008544922,86.98300170898438,273.1924743652344,211.67091369628906,13.306252479553223,218.63333129882812
2020-12-18,123.71910095214844,160.08250427246094,86.14248657226562,275.1033935546875,210.87022399902344,13.237184524536133,231.6666717529297
2020-12-21,125.25263214111328,160.3090057373047,86.55851745605469,271.5103759765625,214.72897338867188,13.29727554321289,216.6199951171875
2020-12-22,128.81788635253906,160.3260040283203,85.76876068115234,265.8371276855469,216.0312957763672,13.243415832519531,213.44667053222656
2020-12-23,127.91928100585938,159.2635040283203,86.2106704711914,266.8523254394531,213.2144317626953,12.975123405456543,215.32666015625
2020-12-24,128.90579223632812,158.63450622558594,86.53264617919922,266.1456298828125,214.88328552246094,12.959662437438965,220.58999633789062
2020-12-28,133.51622009277344,164.197998046875,88.3858642578125,275.70062255859375,217.01528930664062,12.866158485412598,221.22999572753906
2020-12-29,131.7384796142578,166.10000610351562,87.52145385742188,275.48162841796875,216.23387145996094,12.909297943115234,221.99667358398438
2020-12-30,130.61514282226562,164.29249572753906,86.56598663330078,270.5946960449219,213.85108947753906,13.111263275146484,231.5933380126953
2020-12-31,129.60906982421875,162.84649658203125,87.18107604980469,271.8786315917969,214.5649871826172,13.020752906799316,235.22332763671875
2021-01-04,126.40522766113281,159.3314971923828,86.00464630126953,267.6784362792969,210.0020294189453,13.079099655151367,243.2566680908203
2021-01-05,127.96807861328125,160.92550659179688,86.63565063476562,269.6988830566406,210.20458984375,13.369585990905762,245.0366668701172
2021-01-06,123.66046905517578,156.91900634765625,86.35548400878906,262.0747985839844,204.7541046142578,12.58141040802002,251.9933319091797
2021-01-07,127.88016510009766,158.10800170898438,88.94123840332031,267.4793701171875,210.58082580566406,13.308996200561523,272.0133361816406
2021-01-08,128.9839324951172,159.13499450683594,89.93452453613281,266.3148498535156,211.86386108398438,13.241921424865723,293.3399963378906
2021-01-11,125.9852066040039,155.7104949951172,87.91956329345703,255.6352081298828,209.80906677246094,13.585765838623047,270.39666748046875
2021-01-12,125.80941009521484,156.04150390625,86.91583251953125,249.9121551513672,207.3394775390625,13.449376106262207,283.14666748046875
2021-01-13,127.85087585449219,158.29449462890625,87.30647277832031,250.45957946777344,208.69972229003906,13.496252059936523,284.8033447265625
2021-01-14,125.91685485839844,156.37350463867188,86.59883117675781,244.4877166748047,205.49693298339844,13.165621757507324,281.6666564941406
2021-01-15,124.18793487548828,155.21249389648438,86.4002685546875,250.180908203125,205.13999938964844,12.825766563415527,275.38665771484375
2021-01-19,124.86192321777344,156.03799438476562,89.12088012695312,259.8752136230469,208.79617309570312,12.991081237792969,281.51666259765625
2021-01-20,128.9644012451172,163.16900634765625,93.90025329589844,266.22528076171875,216.41714477539062,13.3306884765625,283.48333740234375
2021-01-21,133.6920166015625,165.34950256347656,94.11671447753906,271.5899658203125,217.0249481201172,13.831121444702148,281.663330078125
2021-01-22,135.84095764160156,164.6114959716797,94.60440826416016,273.2123107910156,217.97032165527344,13.676526069641113,282.21331787109375
2021-01-25,139.60153198242188,164.6999969482422,94.52230072021484,276.7059020996094,221.42385864257812,13.617432594299316,293.6000061035156
2021-01-26,139.8359832763672,166.30650329589844,95.41009521484375,280.7268981933594,224.12498474121094,13.400006294250488,294.36334228515625
2021-01-27,138.7615203857422,161.62899780273438,91.10796356201172,270.8634338378906,224.6748504638672,12.883865356445312,288.0533447265625
2021-01-28,133.90692138671875,161.88099670410156,92.71635437011719,263.7569274902344,230.49191284179688,13.016763687133789,278.4766540527344
2021-01-29,128.89605712890625,160.30999755859375,91.35430908203125,257.1181640625,223.76806640625,12.955674171447754,264.510009765625
2021-02-01,131.0254364013672,167.1439971923828,94.61933898925781,260.7809143066406,231.1864776611328,13.202276229858398,279.9366760253906
2021-02-02,131.8556671142578,169.0,95.92118072509766,265.8271179199219,231.05142211914062,13.521187782287598,290.92999267578125
2021-02-03,130.83006286621094,165.62649536132812,103.01557159423828,265.3991394042969,234.41815185546875,13.495006561279297,284.89666748046875
2021-02-04,134.19993591308594,166.5500030517578,102.63238525390625,265.23992919921875,233.463134765625,13.628405570983887,283.3299865722656
2021-02-05,133.7841796875,167.6074981689453,104.40548706054688,266.84234619140625,233.6464080810547,13.55534553527832,284.07666015625
2021-02-08,133.93093872070312,166.14700317382812,104.15218353271484,265.32952880859375,233.90689086914062,14.400872230529785,287.8066711425781
2021-02-09,133.050537109375,165.25,103.68440246582031,268.1860046386719,235.16098022460938,14.22583293914795,283.1533203125
2021-02-10,132.44398498535156,164.32899475097656,104.27510070800781,270.5946960449219,234.24449157714844,14.725518226623535,268.2733459472656
2021-02-11,132.18968200683594,163.10650634765625,104.30048370361328,269.1216735839844,235.8555450439453,15.21074104309082,270.5533447265625
2021-02-12,132.42442321777344,163.885498046875,104.70954132080078,269.23114013671875,236.33790588378906,14.922000885009766,272.0400085449219
2021-02-16,130.29190063476562,163.44749450683594,105.5948486328125,272.684814453125,235.09341430664062,15.290034294128418,265.40667724609375
